﻿E***o G.,es,A3,Micro SD card memory card  microsd ...,5 pieces,60%,11 Jul 2015 18:24,"Ped tarjetas microSD de 4Gb, en Mayo de 2015, y me vinieron de Clase 6. Es decir, de una velocidad de transferencia muy lenta y antgua... . Yo lo esperaba de clase 10.

Seller's reply
Friend, we have stated very clear in our description that 4GB8GB cards are class6, while 16/32/64/128GB are class10. Maybe next time you could try 16GB or higher. I would be grateful if you could leave us a proper feedback, it is very important for us. Best wishes to you and your family."
﻿Vitaliy O.,md,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Проверил флешку - все нормально. Претензий к продавцу не имею.  Спасибо продавцу за вложенный подарок! Порадовало...Жду остальные заказы.
﻿B***o P.,pt,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Michael M.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"GOOD!
NoFeedbackScore"
﻿R***o R.,es,A3,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:24,NoFeedbackScore
﻿H***l D.,fr,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,NoFeedbackScore
﻿Miguel G.,pe,A3,Micro SD card memory card  microsd ...,2 pieces,80%,11 Jul 2015 18:24,Lenta el despacho
﻿Yri M.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Vladimir I.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Vladimir I.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿G***n J.,me,A1,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Works well, solid shipping speed.
NoFeedbackScore"
﻿T***n K.,kr,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿C***e P.,nl,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Dmitriy T.,ru,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:24,"Флешка хуже,чем флешка на 16 GB и выдает ошибку в мультимедиа по проверке h2testw. Так что решать вам. Реальный объем 7.4 GB, неплохо."
﻿Dmitriy T.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,БЫСТРАЯ СКОРОСТЬ ФЛЕШКИ! объем соответствует ~14.5 GB
﻿Andrej H.,si,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Excellent
NoFeedbackScore"
﻿Y***y P.,kz,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,отличная Карта. Реальная ёмкость!
﻿Dima D.,il,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Perfect service
﻿Dima D.,il,A4,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,Perfect service
﻿O***a L.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,NoFeedbackScore
﻿K***a K.,uk,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Dimka K.,ru,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:24,"Все отлично. товар соответствует описанию. доставка чуть больше двух недель. рекомендую. 
 Everything is fine. goods match the description. Shipping a little more than two weeks. I recommend."
﻿E***i A.,il,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,תואם לתיאור. עובד
﻿B***l B.,pk,A2,Micro SD card memory card  microsd ...,2 pieces,40%,11 Jul 2015 18:24,"Never received the product. Probably lost in postal system. Anyways supplier was nice and communicative

Seller's reply
Friend, International shipping is a pain for seller and buyer.
We are honest seller and we take the shipping risk. 
We try our best to make every customer feel satisfied."
﻿N***a K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,excellent!!!
﻿A***m S.,uk,A3,Micro SD card memory card  microsd ...,3 pieces,100%,11 Jul 2015 18:24,
﻿Def D.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,NoFeedbackScore
﻿B***t S.,se,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿T***a E.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,shipped quickly and memory card easily installed.
﻿I***a P.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"7,5  gb, норма
NoFeedbackScore"
﻿D***y M.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,NoFeedbackScore
﻿F***o N.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"ok.
NoFeedbackScore"
﻿A***t M.,be,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿A***t M.,be,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿A***a T.,co,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,test with hw2test perfect and real capacity
﻿V***r R.,ua,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Карточка соответствует характеристикам,  как по объёму так и по скорости."
﻿I***a P.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿Adam K.,hu,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,"Excellent item and very very good!
Real capacity = tested with H2testsw 1.4 !!!"
﻿Alfiya I.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,Очень хорошо!  Very good!
﻿Francisca A.,us,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:24,"Very good product, it was worth the waiting."
﻿F***e N.,fr,A4,Micro SD card memory card  microsd ...,4 pieces,80%,11 Jul 2015 18:24,GOOD
﻿F***e N.,fr,A4,Micro SD card memory card  microsd ...,3 pieces,80%,11 Jul 2015 18:24,GOOD
﻿Jona R.,is,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:24,
﻿N***a G.,lt,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,"very good
NoFeedbackScore"
﻿A***e T.,lb,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,NoFeedbackScore
﻿Ilia K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,
﻿E***d E.,nl,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,top en fast !!!
﻿Juri L.,ee,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,"Пришла быстро , все работает"
﻿Alexander S.,by,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,Good item And good seller!!!!!!!!!! Thank you!!!!
﻿M***a V.,ru,A1,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:23,NoFeedbackScore
﻿S***a S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,NoFeedbackScore
﻿Ruslan P.,ru,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:23,"Товар получил и причем быстро . спасибо продавцу , всё соответствует описанию . советую этого продавца"
﻿D***D R.,es,A3,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 18:23,
﻿Yury S.,by,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,
﻿R***e H.,nl,A2,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 18:23,
﻿ELENA C.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 18:23,
﻿I***r T.,by,A4,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 09:42,
﻿V***r V.,cz,A3,Micro SD card memory card  microsd ...,2 pieces,100%,11 Jul 2015 07:13,карта полностью соответствует описанию. все работает. пришло за 9 дней.
﻿Maxim P.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 07:01,
﻿MANUEL C.,es,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 07:00,"rapido, todo ok."
﻿V***s T.,fi,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 06:59,good
﻿N***k B.,nl,A3,Micro SD card memory card  microsd ...,2 pieces,80%,11 Jul 2015 06:56,
﻿S***y P.,kz,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 06:56,"быстро,чётко!!работает- я доволен!!"
﻿E***o G.,es,A3,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 06:54,
﻿F***v A.,ee,A2,Micro SD card memory card  microsd ...,1 piece,100%,11 Jul 2015 06:53,NoFeedbackScore
﻿M***c S.,es,A2,Micro SD card memory card  microsd ...,1 piece,80%,11 Jul 2015 06:53,
﻿S***g S.,ua,A1,Micro SD card memory card  microsd ...,1 piece,20%,11 Jul 2015 04:20,"BAD! The Seller cheated me and i lose my money and did not receive my item!!! Do not bay it!

Seller's reply
This buyer is not an honest person. He wants to cheat money from us. 
Aliexpress helps us slove the problem and give us a fair adjudication."
﻿P***p S.,by,A2,Micro SD card memory card  microsd ...,1 piece,80%,10 Jul 2015 23:53,плохо упаковано(
﻿Evgeniy V.,kz,A4,Micro SD card memory card  microsd ...,10 pieces,100%,10 Jul 2015 19:15,"Товар потерялся,  продавец вернул деньги без вопросов
NoFeedbackScore"
﻿Giuseppe L.,it,A3,Micro SD card memory card  microsd ...,1 piece,100%,10 Jul 2015 18:46,NoFeedbackScore
﻿Denis A.,fr,A1,Micro SD card memory card  microsd ...,1 piece,80%,10 Jul 2015 05:52,"produit bien recus
NoFeedbackScore"
﻿A***a K.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,10 Jul 2015 05:25,
﻿M***v M.,bg,A2,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 23:03,NoFeedbackScore
﻿S***o G.,bg,A2,Micro SD card memory card  microsd ...,1 piece,20%,09 Jul 2015 22:53,"didnt came
NoFeedbackScore

Seller's reply
Friend, International shipping is a pain for seller and buyer.
We are honest seller and we take the shipping risk. 
We give you all the refund as what we promised. 
Why do you still leave feedback?"
﻿Mate P.,hr,A1,Micro SD card memory card  microsd ...,1 piece,80%,09 Jul 2015 22:22,"even though there was problem with the delivery, seller was more than happy to refund me fully and his professional behavior is to be admired
NoFeedbackScore"
﻿D***y M.,ru,A2,Micro SD card memory card  microsd ...,2 pieces,100%,09 Jul 2015 22:20,
﻿Dmitriy G.,ru,A4,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 19:38,"ok
NoFeedbackScore"
﻿Kamal B.,ma,A4,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 19:34,"very profissionel seller i got refund thought my order lost by i got it so i have to pay back ty , very recomend
NoFeedbackScore"
﻿Z***m T.,ca,A3,Micro SD card memory card  microsd ...,2 pieces,100%,09 Jul 2015 19:29,"Honest man.  I'll buy from him next time.  Thanks.
NoFeedbackScore"
﻿S***m A.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 18:31,"Very satisfied Excellent as per detail. I will order again from this seller 
NoFeedbackScore"
﻿V***a V.,cl,A3,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 11:46,"Buen producto, muy bien empaquetado, y capacidad real de aproximadamente 15 gb (compr una de 16gb)
Envo muy rpido a Chile (mas o menos un mes)
Muy buen vendedor, gracias"
﻿A***y C.,uk,A4,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 11:40,
﻿Evgeniy M.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,09 Jul 2015 06:57,"Хорошая флешка, вполне доволен.
NoFeedbackScore"
﻿Alexander A.,ru,A2,Micro SD card memory card  microsd ...,1 piece,40%,08 Jul 2015 21:54,"Товар не дошел
NoFeedbackScore

Seller's reply
Friend, International shipping is a pain for seller and buyer.
We are honest seller and give you all the refund. 
We take the shipping risk. Please give us a fair feedback."
﻿Anna K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 21:16,"Заказ пришел через месяц. Флеха на 16 Гб. По качеству не знаю, использую мало, но пока не глюкнуло."
﻿N***r A.,om,A4,Micro SD card memory card  microsd ...,1 piece,80%,08 Jul 2015 19:07,NoFeedbackScore
﻿U***s G.,br,A2,Micro SD card memory card  microsd ...,1 piece,80%,08 Jul 2015 18:09,NoFeedbackScore
﻿Pavel D.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 17:20,нормальная флешка вставил в куб все четко работает шло относительно не долго
﻿J***n G.,lv,A3,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 16:33,NoFeedbackScore
﻿A***r A.,ma,A2,Micro SD card memory card  microsd ...,1 piece,80%,08 Jul 2015 14:57,
﻿A***r A.,ma,A2,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 14:34,
﻿A***L M.,es,A2,Micro SD card memory card  microsd ...,1 piece,80%,08 Jul 2015 13:19,NoFeedbackScore
﻿I***a W.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 11:23,"Good seller. The parcel arrived quickly, well packaged. Thanks
NoFeedbackScore"
﻿A***s B.,no,A3,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 09:40,
﻿T***d T.,no,A4,Micro SD card memory card  microsd ...,1 piece,100%,08 Jul 2015 06:52,
﻿E***n C.,bo,A4,Micro SD card memory card  microsd ...,5 pieces,100%,08 Jul 2015 06:39,
﻿Igors K.,lv,A3,Micro SD card memory card  microsd ...,2 pieces,100%,08 Jul 2015 01:20,
﻿Christopher M.,lb,A2,Micro SD card memory card  microsd ...,1 piece,80%,07 Jul 2015 22:38,NoFeedbackScore
﻿A***A G.,es,A2,Micro SD card memory card  microsd ...,2 pieces,100%,07 Jul 2015 19:32,NoFeedbackScore
﻿H***i B.,qa,A3,Micro SD card memory card  microsd ...,2 pieces,60%,07 Jul 2015 19:22,"I got z refund, but He waste my time
NoFeedbackScore

Seller's reply
Friend,I am sorry to keep you wait so long for this order.
International shipping is a pain for seller and buyer."
﻿J***n P.,es,A3,Micro SD card memory card  microsd ...,2 pieces,100%,07 Jul 2015 18:37,"The parcel has been delayed in excess, but all was solved.
NoFeedbackScore"
﻿E***n K.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,07 Jul 2015 18:29,"Товар не пришел, но продавец вернул полную стоимость. This product has not come, but the seller has returned the full cost.
NoFeedbackScore"
﻿Jack H.,us,A2,Micro SD card memory card  microsd ...,1 piece,100%,07 Jul 2015 16:15,
﻿X***r V.,es,A2,Micro SD card memory card  microsd ...,1 piece,80%,07 Jul 2015 13:39,NoFeedbackScore
﻿M***s C.,se,A3,Micro SD card memory card  microsd ...,1 piece,100%,07 Jul 2015 00:52,
﻿I***n P.,hu,A1,Micro SD card memory card  microsd ...,2 pieces,100%,06 Jul 2015 23:22,
﻿Sergey T.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 22:32,NoFeedbackScore
﻿O***a U.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 18:00,NoFeedbackScore
﻿I***n K.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 10:59,NoFeedbackScore
﻿C***s T.,es,A3,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 08:27,ok
﻿S***i S.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 05:49,"good
NoFeedbackScore"
﻿Frederik H.,de,A2,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 03:17,"I got the 16GB Card for 7USD

I just tested the performance on 10GB Videos in Windows (from SSD via USB3.0 to the SDcard): 

Writing: 12-14MB/s
Reading: 80MB/s  (dont know why its that fast but it was!)

So i can recomend this card!"
﻿D***r G.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,06 Jul 2015 02:07,NoFeedbackScore
﻿Ivan M.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,05 Jul 2015 22:39,NoFeedbackScore
﻿T***a A.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,05 Jul 2015 17:53,
﻿T***i T.,fi,A4,Micro SD card memory card  microsd ...,1 piece,100%,05 Jul 2015 17:52,
﻿B***r M.,bg,A2,Micro SD card memory card  microsd ...,1 piece,100%,05 Jul 2015 17:52,"Ok 
NoFeedbackScore"
﻿Udara S.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,05 Jul 2015 17:52,Good
﻿Udara S.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,05 Jul 2015 17:52,Good
﻿Dmytro B.,ua,A2,Micro SD card memory card  microsd ...,2 pieces,100%,05 Jul 2015 17:52,"Very fast + gift, thanks!"
